id,title,text,url,RSE,source_lang,created_at,published_at,rssfeed_id,source,reference_id,publication_date,lang
ZLLRI4YT4V,Reducing the use of antibiotics,"ANTIBIOTICS are pharmaceutical products which kill or prevent the replication of bacteria, writes Euan Hemmersley of Paragon Equine Team.

 The first antibiotics were developed in the 1920s and were found my accident by Dr Alexander Fleming. Since then a number of different types of antibiotics have been developed however in the last 30 years there has only been a few new antibiotics developed. Many of the antibiotics we use in equine practice are also used in other species and in human medicine.

 Resistance to antibiotics occurs when the bacteria that are being targeted by the antibiotic are no longer susceptible to the antibiotic and can survive exposure to the antibiotic. Antibiotic resistance is a serous issue that can affect the welfare and health of the horses we are treating. Not only is this an issue in horses, antibiotic resistance has been found in all domestic species and is recognised as serious problem in human health. Certain bacteria are capable of causing infections in both humans and animals, this means antibiotic resistance in humans can have a negative effect on animal welfare and vis versa.

 In equine practice we are striving to reduce our use of antibiotics. Before prescribing antibiotics to a horse we will examine the horse and decide if antibiotics are necessary. In many cases antibiotics are not need as the horse’s illness is not being caused by a bacteria. It is important to remember that antibiotics are not effective in treating viral conditions such as influenza. In other cases, such as equine strangles, the horses own immune system will normally clear in the infection and the use of antibiotics can lead to secondary complications. In cases where antibiotics are not prescribed supportive treatments such as anti-inflammatories or fluids will aid the horse in recovering from its illness.

 There are several different types of antibiotics that all work in different ways and are effective against different types of bacteria in different locations within the body.

 Recently the British equine veterinary association have developed guidelines for the use of antibiotics in equine practice. They have classified antibiotics into first line, reserved or “not for using in equine practice”.

 When treating bacterial infections, we will always use first line antibiotics as our initially treatment. Reserved antibiotics will only be used in challenging cases where first line antibiotics are not effective, or lab tests have indicated that only a reserved antibiotic will be effective for treating the condition.

 The third class of antibiotics are not used in equine practice because they are of critical importance in human medicine for the treatment of serous conditions.

 Alongside reducing our use of antibiotics, it is important that when administering antibiotics, they are given at the correct dose following the correct regime.

 It is recognised that underdosing antibiotics is a leading cause of resistance within bacteria as exposing bacteria to sub lethal doses of the agent will allow the bacteria to develop systems to prevent them being damaged by the antibiotics.

 In summary, antibiotics are of critical importance in the treatment of conditions in all species of animals and humans. Reasonable use of antibiotics is needed to reduce the level of bacterial resistance that can have damaging effect on human and animal health.",https://www.in-cumbria.com/news/18823323.reducing-use-antibiotics/,#,,27/10/2020 18:12,2020-10-26 16:18:09+00:00,85bf25689567,www.in-cumbria.com,,1603732689,EN
7CXJJNYIL6,Antibiotic resistance could intensify COVID-19 and flu infections,"Antibiotic resistance could intensify COVID-19 and flu infections 
INDIANAPOLIS ( WISH ) -- In addition to the coronavirus pandemic and flu season, doctors are concerned about a third variable thrown into the mix that could turn the COVID-19 / influenza double threat into a triple one. 
Antibiotic drug resistance is growing across the globe with people of all types unable to fight off bacterial and fungal infections with drugs that might have otherwise worked in the past. 
A team of global experts released a position paper linking the problem with poor home hygiene. 
The report, published in the American Journal of Infection Control, says the biggest pathogen transmission threats come from unwashed hands, contact with dirty surfaces, clothes and foods. And if not properly disinfected, bacteria can also be transmitted through clothing and household linens, toilets and baths as well as floors, walls and furniture. 
The Centers for Disease Control lists over 20 of the world's most dangerous antibiotic resistant bugs. These germs include salmonella, which resulted in 4,100 hospitalizations in 2017 and acinetobacter -- a bacteria that causes pneumonia -- and was responsible for 8,500 hospitalizations that same year. But the organization is most concerned about clostridium difficile -- a bacteria that causes life-threatening diarrhea and inflammation of the colon. This poses the biggest threat as it impacts close to 224,000 people per year and results in an estimated 12,800 deaths. 

This issue, scientists say, is that should someone contract the coronavirus, influenza or both, the person is more susceptible to bacterial infections. The viruses weaken the body's immune system making it easier for `` complex, hard to treat bacteria to take hold. '' 
The H1N1 swine flu pandemic is a perfect example. The virus took the lives of close to 300,000 people around the world. However, between 29 % and 55 % of these cases had antibiotic resistant pneumonia as the secondary cause of death on their death certificate. 
More than 2.8 million antibiotic-resistant infections occur each year in the United States alone. Combined with the coronavirus pandemic and flu season, this number will likely increase. If drug companies are n't able to keep pace and develop new drugs to stop this urgent public health issue, it's estimated this number will increase fivefold by 2050. 
News 8's medical reporter, Dr. Mary Elizabeth Gillis, D. Ed., is a classically trained medical physiologist and biobehavioral research scientist. She has been a health, medical and science reporter for over 5 years. Her work has been featured in national media outlets. You can follow her on Instagram @reportergillis and Facebook @Dr. 
MaryGillis.",https://www.wishtv.com/news/medical/antibiotic-resistance-could-intensify-covid-19-and-flu-infections/,#,,22/10/2020 23:00,2020-10-22 20:04:24+00:00,85bf25689567,www.wishtv.com,,1603404264,EN
PWD330FL0Y,"News Scan for Oct 22, 2020","News Scan for Oct 22, 2020 
Report shows significant drop in European veterinary antibiotic sales. 
Sales of veterinary antibiotics in European countries fell by more than one-third from 2011 through 2018, according to a report yesterday from the European Medicines Agency ( EMA ). The latest European Surveillance of Veterinary Antimicrobial Consumption ( ESVAC ), which includes data from 25 European Union ( EU ) and European Economic Area countries, shows that overall sales of veterinary antibiotics declined by 34.6 %, with notable declines in sales of antibiotics considered critically important for human medicine. Sales of third - and fourth-generation cephalosporins fell by 24 %, polymyxins by 70 %, fluoroquinolones declined by 4 %, and other quinolones decreased by 74 %. Eighteen of the 25 countries providing data saw sales declines of greater than 5 %, while 5 countries saw increases of more than 5 %. `` The steady decrease in sales of veterinary antibiotics over ten years shows that Europe is on the right track to fight antimicrobial resistance, '' Ivo Claassen, head of EMA's Veterinary Medicines Division, said in a press release. `` EU guidance and national campaigns promoting prudent use of antibiotics in animals are having a positive effect. `` Among the potential explanations for the sales declines are the implementation of responsible-use campaigns, restrictions on veterinary antibiotic use, increased awareness of the threat of antimicrobial resistance, and the implementation of targets for reductions in veterinary antibiotic sales. The authors of the report note that differences in reported sales and sales patterns between countries are likely to be partly due to differences in the occurrence of bacterial disease, the composition of the animal population, and production systems, and that direct comparisons should not be made between countries without considering these differences. But the reduced sales of veterinary antibiotics in some countries indicate the potential for a reduction in other countries as well, they said. Oct 21 ESVAC report Oct 21 EMA press release Drug makers share discontinued antibiotic research data. 
The Pew Charitable Trusts announced yesterday that Merck and Kyorin Pharmaceutical Co. of Japan have shared antibiotic research data from a discontinued joint research program with Pew's open-access Shared Platform for Antibiotic Research and Knowledge ( SPARK ). The preclinical, previously unpublished data come from research the two companies conducted on a potentially novel way to attack gram-negative bacteria that involves targeting two types of enzymes -- DNA gyrase and topoisomerase IV. Pew launched SPARK in 2018 to spur basic research into new antibiotics for gram-negative bacteria. The database provides access to chemical and biological data from published and unpublished studies and discontinued research programs, with a focus on molecules that take new approaches to overcoming the defenses of gram-negative bacteria. SPARK is open to scientists from industry, academia, government, and nonprofit research groups, with the hope that they can learn from past research and gain insights that will advance antibiotic discovery efforts. `` As we face the COVID-19 pandemic -- with millions of patients vulnerable to secondary infections due to weakened immune systems -- the need for new antibiotics that can treat multidrug-resistant Gram-negative bacterial infections has never been greater, '' Kathy Talkington, MPaff, director of Pew's antibiotic resistance project, said in a press release. `` Our hope is that the data from Merck's research will help catalyze discovery of new antibiotics for Gram-negative pathogens. '' Oct 21 Pew Charitable Trusts press release WHO warns of ongoing risk of international polio transmission. 
The World Health Organization's ( WHO's ) International Health Regulations ( IHR ) Emergency Committee said today that the ongoing risk of international spread of poliovirus remains a public health emergency of international concern ( PHEIC ) and requires a coordinated response. The IHR committee made the announcement following an Oct 14 meeting during which members reviewed 2020 data on wild poliovirus ( WPV1 ) and circulating vaccine-derived polioviruses ( cVDPVs ). That data showed a 42 % increase in global incidence of WPV1 cases in 2020 compared with 2019 ( 121 vs 85 from Jan 1 to Oct 5 ), with all cases detected in Pakistan and Afghanistan, and a 70 % increase in the number of positive environmental samples ( 375 vs 221 ). The data also showed that the number of cVDPV type 2 cases in 2020 is up, with 409 as of Oct 5, compared with 378 cases reported for all of 2019. Analysis of cVDPV2 isolates collected from April through June shows cross-border transmission between Pakistan and Afghanistan, and between several African countries ( Ivory Coast, Mali, Guinea, Ghana, Central African Republic, Cameroon, Chad, Sudan, South Sudan, and Burkina Faso ). The committee also heard that routine immunization services and vaccine supplies have been routinely disrupted during the COVID-19 pandemic, and that surveillance indicators have dropped in many of the outbreak countries. The experts unanimously agreed that the risk of international spread of WPV1 and cVDPV2 is rising, and recommended the extension of temporary recommendations for another 3 months. `` The Committee recognizes the concerns regarding the lengthy duration of the polio PHEIC, but concludes that the current situation is extraordinary, with clear ongoing and increasing risk of international spread and ongoing need for coordinated international response, '' they said. Oct 22 WHO IHR Emergency Committee statement",https://www.cidrap.umn.edu/news-perspective/2020/10/news-scan-oct-22-2020,South Sudan,,24/10/2020 08:37,2020-10-22 18:44:01+00:00,85bf25689567,www.cidrap.umn.edu,,1603399441,EN
ILCH2HDJIL,Mileutis raises $20 million to reduce antibiotic use in cows,"Mileutis raises $ 20 million to reduce antibiotic use in cows 
Mileutis Ltd., a company based in Ness Ziona, Israel raised $ 20 million to develop a drug that is designed to treat mastitis in cows. The private venture capital company, U.S.-based Nova. 
Quest Capital Management LLC, which specializes in health and life sciences and oversees some $ 2 billion in investments, invested in the Israeli company. Nova. 
Quest's investment is the first of its kind in the health and life sciences sector and the first for Mileutis. 

In an interview with Calcalist, CEO David Javier Iscovich said `` We have a product that will replace antibiotics. In the past, health organizations have noted that antibiotic resistance is growing, especially among animals. Humans are developing resistance to bacteria that we ingest from dairy consumption. Therefore, we developed a product that works with our immune systems, and can be administered to cows simply as a drug. Our product functions as a vaccine and as a medicine, '' he said. 
Mileutis Co-founders David and Dr. Jose Iscovich ( left ). Photo: Eyal Toag `` Mastitis is a serious disease prevalent in dairy farms, especially due to the antibiotic that is injected into cows to treat it. We are working toward removing the use of that harmful antibiotic from dairy farms, '' Iscovich said. `` We have several companies that want to make use of our technology and sell it worldwide. Currently, we are waiting to receive approval from the Israeli Ministry of Agriculture. We established a production line in Ness Ziona with clean rooms and labs, and conducted testing in dairy farms in kibbutzim and moshavim that are happy to cooperate with us. '' 

`` We are using our investment money to spread the use of the product in Israel, Europe, and the U.S.. The fund that invested in our company, invests mainly in drugs that are intended for humans, this is the first time that they are investing in a drug catered to animals. They realized that we could yield them a higher return on investments than if our product was a drug engineered for humans. Until now, we 've raised money from private investors. The company was founded by my father and I in 2004. We created a drug that took 14 years to develop. Once we completed the R&D stage, we submitted it for approval. We used our private investments wisely, especially from Kobi Lustgarten, Managing Director of L.KOBIC Animal Health Ltd, and other foreign investors, such as Ori Inbar from SCR Dairy that was later sold, among others. '' 

Cows in a dairy farm ( Ilustrative ). Photo: Bloomberg The new investment will support the research and development of the company's main product, Imilac, which is designed to treat the most serious health issue of dairy cows, mastitis, which causes between $ 20-30 million in economic damage every year. Today, the main treatment that is used to prevent dairy cows from getting ill is the widespread use of an antibiotic that leads to antibiotic resistance, and is one of the biggest health hazards to humans. For the first time in years, Mileutis ' groundbreaking technology presents a safe and viable alternative. 

Mileutis has developed a line of biological products that are derived from proteins that naturally exist in milk. This line is the first to use specific peptides, or parts of proteins, that increase immunological activity in the immune system of the cow's udder, thereby allowing for proper treatment and prevention against the disease. The company believes that lmilac, along with similar technologies are leading a revolution in animal health, and particularly of cows in dairy farms. The company bases its estimates on clinical research that yielded significant statistical results. 

Mileutis has a highly experienced R&D team that includes veterinarians and researchers led by President, Co-founder, and Head Scientist Dr. Jose Iscovich. The company employs about 30 employees in Ness Ziona and is currently recruiting additional staff for its R&D and operations teams. 

Early research was conducted at the Ministry of Agriculture's Volcani Center. The efficacy of the product was tested in many trials in Israel and around the world, led by the European Medicines Agency ( EMA ), which published positive feedback and recommended insuring Mileutis ' product. The agency has assured that the active ingredient in Imilac is safe for use, and does not require additional limitations on maximum residue levels ( MRL ). This important step is seen as a shortcut for the product to receive approval in Europe and other countries. Imilac was approved by government facilities in Israel, and the company hopes to put it on the market soon. 

The increase in the number of antibiotic-resistant bacteria, or antimicrobial resistance ( AMR ) is one of the biggest health concerns in the 21st century. According to the United States Centers for Disease Control and Prevention, it causes one death every 15 minutes in the U.S. alone. It is estimated that antibiotic resistance kills about 700,000 people worldwide every year. In addition, a report published by the British government, this number is expected to grow to 10 million by 2050. 

`` We are thrilled to continue empowering innovation in the life sciences by funding the development and commercialization of Mileutis ' technology, '' said Jonathan Tunnicliffe, Nova. 
Quest Chief Investment Officer. `` We are excited to have Mileutis as our first partner in this space and we look forward to continuing to work with them to bring these exciting products to market. '' Brian Axe, Nova. 
Quest Principal, said, `` We believe Mileutis ' product line and technology platform represent a paradigm shift that is much needed in the industry that will not only improve animal and human health by enabling more sustainable milk production, but will also enhance the wellbeing of dairy cows. '' 

Mileutis was represented by Adv. Gary Copelovitz, Head of the International Department at Lipa Meir & Co..","https://www.calcalistech.com/ctech/articles/0,7340,L-3862670,00.html",#,,20/10/2020 10:49,2020-10-19 10:28:44+00:00,85bf25689567,www.calcalistech.com,,1603110524,EN
W0KIA40V71,Outbreak of Salmonella Enteritidis Infections Linked to Peaches,"Outbreak of Salmonella Enteritidis Infections Linked to Peaches 
October 16, 2020 
CDC, public health and regulatory officials in several states, FDA, and the Public Health Agency of Canada investigated a multistate outbreak of Salmonella Enteritidis infections. 
Public health investigators used the Pulse. 
Net system to identify illnesses that were part of this outbreak. Pulse. 
Net is the national subtyping network of public health and food regulatory agency laboratories coordinated by CDC. DNA fingerprinting is performed on Salmonella bacteria isolated from ill people by using a standardized laboratory and data analysis method called whole genome sequencing ( WGS ). CDC Pulse. 
Net manages a national database of these sequences that are used to identify possible outbreaks. WGS gives investigators detailed information about the bacteria causing illness. In this investigation, WGS showed that bacteria isolated from ill people were closely related genetically. This means that people in this outbreak were likely to share a common source of infection. 
A total of 101 people infected with the outbreak strain of Salmonella Enteritidis were reported from 17 states. A list of the states and the number of cases in each can be found on the Map of Reported Cases page. 
Illnesses started on dates ranging from June 29, 2020, to August 27, 2020. Ill people ranged in age from 1 to 92 years, with a median age of 43. Sixty-four percent of ill people were female. Of 90 ill people with available information, 28 hospitalizations were reported. No deaths were reported. 
Whole genome sequencing analysis of 83 bacterial isolates from ill people did not predict any antibiotic resistance. Standard antibiotic susceptibility testing by CDC's National Antimicrobial Resistance Monitoring System ( NARMS ) laboratory is underway. 
Whole genome sequencing analysis showed that an outbreak of Salmonella Enteritidis infections in Canada was related genetically to this outbreak in the United States. This means that people in both outbreaks were likely to share a common source of infection. 
Investigation of the Outbreak 
Epidemiologic and traceback evidence indicated that peaches packed or supplied by Prima Wawona or Wawona Packing Company were the likely source of this outbreak. 
In interviews, ill people answered questions about the foods they ate and other exposures in the week before they became ill. Of 62 people with information, 50 ( 81 % ) reported eating fresh peaches in the week before their illness started. This percentage was significantly higher than results from a survey pdf icon [ PDF -- 29 pages ] of healthy people in which 20 % reported eating peaches in the week before they were interviewed. Of the 40 people who reported information on how the peaches were packaged, 25 ( 63 % ) reported buying loose peaches and the remaining 15 reported buying pre-bagged peaches. 
The FDA and regulatory officials in several states collected records from grocery stores where ill people reported buying peaches. These records showed that loose and bagged peaches distributed by Wawona Packing Company, LLC, were sold at multiple grocery stores where ill people bought peaches. 
On August 22, 2020, Prima Wawona recalledexternal icon bagged and bulk, or loose, peaches that they supplied to retailers nationwide. See FDA's noticeexternal icon for a list of recalled products. Recalled products are past their shelf life and should no longer be available in stores. 
As of October 16, 2020, this outbreak appears to be over.",https://www.foodpoisoningnews.com/outbreak-of-salmonella-enteritidis-infections-linked-to-peaches/,#,,20/10/2020 10:49,2020-10-16 08:00:00+00:00,85bf25689567,www.foodpoisoningnews.com,,1602842400,EN
0S3JO6BKU0,"Widespread use of sanitisers, soaps can worsen antimicrobial resistance: Experts","Widespread use of sanitisers, soaps can worsen antimicrobial resistance: Experts 
Health experts at the All India Institute of Medical Science ( AIIMS ) warned that the increased use of antibiotics and the widespread use of hand sanitisers and antimicrobial soaps, which has especially increased multi-fold during the COVID-19 pandemic, can worsen the situation of antimicrobial resistance. Stating this at a webinar on `` Antibiotic resistance: Renewed Fight '' earlier this week, Rama Chaudhry, Head, Department of Microbiology, AIIMS, Delhi said antibiotic resistant organisms have become rigidly established in our environment with many infections failing to respond to available antimicrobials. Also read: Common myths about hand sanitisers that you need to wash away `` Antibiotic resistance is one of the biggest challenges of modern medicine. This antimicrobial resistance mounts problems beyond the geographical as well as species barriers and can transmit from animals to humans. AMR needs to be addressed in totality by all sectors including healthcare, veterinary and agricultural domains. This is where one health approach comes into place, '' she said in the webinar jointly organised by AIIMS and the American Society for Microbiology. Experts said the pandemic has jolted the entire world with its reach and scale and has impacted the local health facilities. `` We are seeing more hospitalisation due to COVID-related complications with all our resources being focused primarily on dealing with it while many other important health issues such as AMR and other health programmes have taken a back seat, '' she said. The Health Ministry on Sunday noted that the recoveries have crossed the milestone of 60 lakh ( 60,77,976 ). Also read: A sanitiser dispenser to defuse COVID-19 situation `` In the last 24 hours, 89,154 recoveries have been registered. For the last eight consecutive days, new deaths recorded are less than 1,000. 918 deaths were recorded in the last 24 hours. The active cases stand at 8,67,496. They have sustained on the downslide and are less than 8 lakhs since the last three days, '' said the Ministry. It said the five top States ( Maharashtra, Karnataka, Kerala, Andhra Pradesh and Tamil Nadu ) have the maximum caseload ( 61 % of the active cases ) and are also contributing more than half ( 54.3 % ) of the recoveries.",https://www.thehindu.com/news/national/widespread-use-of-sanitisers-soaps-can-worsen-antimicrobial-resistance-experts/article32827134.ece,#,,11/10/2020 19:06,2020-10-11 10:21:45+00:00,85bf25689567,www.thehindu.com,,1602418905,EN
2BEU92111J,Scarlet fever making a comeback after bacterial MUTATION,"Scarlet fever killed thousands of people during the 19th century across the world. Children aged between five and 15 are the usually carriers and sufferers of the disease, which is a bacterial infection.The disease appeared to slowly die out during the 20th century thanks to the advent of antibiotics.However, scientists in Australia have stated the disease is making a resurgence as it has mutated.Scientists from the University of Queensland (UQ) in Australia have discovered the Streptococcus pyogenes bacteria, which causes scarlet fever, is becoming stronger after it had been infected by another virus.The team began looking at the disease after small outbreaks in Asia in 2011 and the UK in 2014.In the UK between 2014 and 2018, there was a 68 percent rise in cases of scarlet fever.UQ molecular biologist Stephan Brouwer said: ""After 2011, the global reach of the pandemic became evident with reports of a second outbreak in the UK, beginning in 2014, and we've now discovered outbreak isolates here in Australia.""This global re-emergence of scarlet fever has caused a more than five-fold increase in disease rate and more than 600,000 cases around the world.""The team looking at the group of A strep genes, of which scarlet fever is a member of the family, have found the bacteria has acquired a new way of infecting a host.READ MORE: Scarlet fever outbreak: Hundreds of cases across England and WalesIt is a process called horizontal gene transfer, which sees a gene which has evolved in a viral genome essentially cloned into the new host's DNA.This makes it much more difficult to treat using conventional antibiotic treatments, as it is further embedded into the system.UQ bioscientist Mark Walker said: ""The toxins would have been transferred into the bacterium when it was infected by viruses that carried the toxin genes.""We've shown that these acquired toxins allow Streptococcus pyogenes to better colonise its host, which likely allows it to out-compete other strains.""DON'T MISSVictorian disease warning: Infectious diseases on the rise in UKScarlet fever outbreak: Flu-like cases rise in UK - how to spot signsScarlet fever is at 1960s levelsThe coronavirus pandemic has been a blessing in disguise for containing the scarlet fever outbreak, according to the researchers.COVID-19 has led government's to enforce measures which stop the spread of the disease, but once these measures ends, experts warn scarlet fever could make a major comeback.Mr Walker said: ""When social distancing eventually is relaxed, scarlet fever is likely to come back.""Just like COVID-19, ultimately a vaccine will be critical for eradicating scarlet fever – one of history's most pervasive and deadly childhood diseases.""",https://www.express.co.uk/news/science/1345491/scarlet-fever-uk-cases-antibiotic-resistance-coronavirus-pandemic,#,,09/10/2020 08:44,2020-10-08 15:30:00+00:00,85bf25689567,www.express.co.uk,,1602178200,EN
U52VTQVK2U,The triple threat that makes COVID-19 a tough opponent,"The triple threat that makes COVID-19 a tough opponent 
Since the beginning of the COVID-19 outbreak, over a hundred thousand cases have been recorded. Confirmed, probable and suspect COVID patients continue to fill hospitals and health care facilities that, by the end of July, the Department of Health ( DOH ) announced that hospital beds all over the country were at 52.3 % capacity. 
With the influx of patients in health care venues, another threat may be lurking which could make the COVID-19 prognosis, especially for the immunocompromised, worse. 
Bacterial co-infections 
While COVID-19 is caused by the SARS-CoV 2, positive patients may be susceptible to other bacterial infections after being exposed in the health care settings. 
Dr. Maria Rhona G. Bergantin, an Infectious Disease Specialist ( IDS ) and a member of the Philippine Society for Microbiology and Infectious Diseases, Inc. ( PSMID ), expounds that when a person's immune system is ` dampened ' or weakened due to existing ailments, aside from SARS-COV2, other pathogens such as bacteria may try to gain entry into the patient's body, and if it does, this will result to a bacterial co-infection. 
COVID-19 cases tagged as ` severe ' may need intubation, where a long, plastic tube is inserted into the patient's windpipe to assist in their breathing. This increases the risk of acquiring a bacterial co-infection. 
Thus, it is important to closely monitor patients who need intubation, and who have shown signs that they may have contracted a bacterial co-infection. Among the most susceptible to this condition, Dr. Bergantin states, are those with chronic co-morbid conditions or those people who have repeatedly visited hospitals and health care centers due to their unstable health. 
`` Patients with pulmonary diseases, who undergo dialysis, or cancer-related therapies, or even those with recurrent or repeated antibiotic use are susceptible to bacterial co-infections, '' she explains. 
Because health care workers and medical practitioners are still working to understand how the COVID-19 virus behaves and how bacterial co-infections work in tandem with it, Dr. Bergantin adds that `` doctors may tend to perform a shotgun approach and prescribe antibiotics as well. '' 
With this prescription, however, comes another health care concern that merits close attention. 
Antimicrobial resistance 
Antimicrobial resistance ( AMR ), or the resistance of microorganisms to antimicrobial medicines it was once sensitive to, has been touted as a global health concern. Simply put, it is when antibiotics no longer ` work ' for a particular infection. 
And while the Philippines has taken steps to create the Inter-Agency Committee for the Formulation and Implementation of the National Plan to Combat Antimicrobial Resistance, established in 2014,4 the threat of AMR still looms, particularly plaguing those affected by the current pandemic. Even before the outbreak of COVID-19, antibiotic resistance has been built by factors such as misuse, unnecessarily prolonged duration, wrong drug or wrong dosage, self-diagnosis and self-prescription by patients, consumption of products from animals who have been treated with antibiotics, and chronic antibiotic use due to recurrent health conditions .4 With the current health crisis, it may have just worsened the outcomes for some immunocompromised patients. 
This deadly duo of bacterial infection and antimicrobial resistance on top of a sweeping global pandemic sounds unfathomable, but medical professionals are saying that prevention is still better than cure. 
Dr. Bergantin suggests that patients and doctors should work together to contribute to the solution. For patients who are otherwise healthy but are showing flu-like symptoms, she points to the government's set guidelines of strict at-home monitoring, timely reporting to proper health officials, and telehealth consultation with doctors. She reminds fellow medical practitioners that, `` although there is only a 7-10 % chance of acquiring a bacterial co-infection, watch your patient closely. Each patient is unique and their immune systems might act dissimilarly. Zero in on the most vulnerable. '' 
Healthcare organizations are also stepping up to find solutions to this challenge, in collaboration with the medical community. 
`` MSD in the Philippines is a partner of the medical community and the public in decreasing AMR. Over the years, MSD has been a trusted collaborator of medical organizations and hospitals to implement Antimicrobial Stewardship ( AMS ) Programs, '' says Dr. Cesar Recto II, South East Asia Medical Affairs Cluster Lead and Medical Director of MSD Philippines. `` Decreasing AMR would mean giving the present population and future generations a fighting chance to combat infections. ''",https://businessmirror.com.ph/2020/09/28/the-triple-threat-that-makes-covid-19-a-tough-opponent/,East Asia,,29/09/2020 15:43,2020-09-28 03:53:41+00:00,85bf25689567,businessmirror.com.ph,,1601272421,EN
BIEY312UYO,How COVID-19 Impacted Antibiotic Resistance | Dr. Debra Goff,"How COVID-19 Impacted Antibiotic Resistance | Dr. Debra Goff 
VIDEO 
Segment Description: Debra Goff, PharmD, describes the rush to `` Just in Case '' prescribing of antibiotics early in the COVID-19 pandemic, when less was known about the clinical course of the disease. 
COVID-19 Hospital Data Reveal Rush to Antibiotics 
Coronavirus disease 2019 ( COVID-19 ) can present with bacterial coinfection, but concerns about antibiotic over-prescription have n't gone away amid the SARS-CoV-2 pandemic. 

Soon after visiting 38 hospitals in Michigan, over half of patients hospitalized with suspected COVID-19 received antibiotics, according to authors of a new study in Clinical Infectious Diseases. 

Patients were feared to have a bacterial coinfection alongside COVID-19. 

But testing later showed that 96.5 % of patients only had the coronavirus, making the antibiotic prescriptions superfluous. 

Data were collected between 3/13/2020 - 6/18/2020. 

Out of a total 1705 patients with COVID-19, 56.6 % were prescribed early empiric antibacterial therapy. Only 3.5 % ( 59 / 1705 ) had a confirmed community-onset bacterial infection. 

Across the 38 hospitals, early empiric antibacterial use varied greatly from 27 % -84 %. 

`` Over time, COVID-19 test turnaround time ( returned ≤ 1 day in March [ 54.2 %, 461/850 ] vs. in April [ 85.2 %, 628/737 ], P < .001 ) and empiric antibacterial use ( ARR: 0.71 [ 0.63-0 .81 ] April vs. March ) decreased, '' authors reported. 

Despite a low prevalence of confirmed community-onset bacterial coinfection, half of patients received early empiric antibacterial therapy. 

Antibiotic prescribing in reaction to the pandemic varied by hospital. 

`` Reducing COVID-19 test turnaround time and supporting stewardship could improve antibacterial use, '' study authors concluded. To stay informed on the latest in infectious disease news and developments, please sign up for our weekly newsletter.",https://www.contagionlive.com/news/covid19-impacted-antibiotic-resistance,#,,23/09/2020 09:33,2020-09-22 15:36:08+00:00,85bf25689567,www.contagionlive.com,,1600796168,EN
U3Z5QYRHCN,CIBA develops new product to curb bacterial disease,"CIBA develops new product to curb bacterial disease 
Outlook 
September 21, 2020 17:17 IST 
CIBA develops new product to curb bacterial disease 

outlookindia.com 

1970-01-01T05 :30:00 +0530 

( Eds: Fixes typo in second para ) 
Chennai, Sep 21 ( PTI ) The ICAR-Central Institute of 
Brackishwater Aquaculture ( CIBA ) on Monday said it has 
developed a '' bacteriophage-based '' product that is effective 
in biocontrol of bacterial diseases in shrimp hatchery 
settings, killing only specific disease-causing bacteria. 
The specific bacteriophages, which are viruses, would 
help produce quality shrimp seeds, free from antibiotics, 
CIBA, established by the Indian Council of Agricultural 
Research, said in a release here. 
`` The '' phage prophylaxis and therapy '' developed by the 
research institute is based on bacteriophages which are 
viruses that kill only specific disease-causing bacteria and 
act as therapeutic agents in controlling bacterial 
infections, '' it said quoting scientists. 
Unlike in the case of antibiotics, bacteriophage 
therapy has no residual issues and has advantages of being 
specific to their host bacteria without harming other micro - 
organisms, it said. 
According to Dr S V Alavandi, Principal Scientist and 
Head of Aquatic Animal Health and Environment Division of 
CIBA which developed the technology, bacterial diseases like 
vibriosis in aquaculture hatcheries often cause considerable 
economic loss to hatchery operators across the globe. 
`` CIBA '' s new product will be of great use in preventing 
and controlling such diseases in aquaculture especially in 
shrimp hatcheries, '' he said. 
CIBA Director K K Vijayan said the product comprises 
of a `` cocktail of phages '' which can neutralise a wide range 
of pathogenic bacteria-causing diseases and is helpful in 
replacing the use of antibiotics which, according to him, 
pose the concern of residues and antimicrobial resistance. 
In order to at popularise the product through large - 
scale commercial production and marketing, CIBA signed an MoU 
with Salem Microbes Private Limited in Salem to transfer the 
technology to the company, the release said. PTI SA 
VS 
VS 
VS VS 

Disclaimer: - This story has not been edited by Outlook staff and is auto-generated from news agency feeds. Source: PTI 

More from Outlook Magazine",https://www.outlookindia.com/newsscroll/ciba-develops-new-product-to-curb-bacterial-disease/1939991,#,,22/09/2020 16:12,2020-09-21 09:48:10+00:00,85bf25689567,www.outlookindia.com,,1600688890,EN
